Name, MaxHeap Breadth, MinHeap Breadth, MaxHeap Depth, MinHeap Depth, BST
Colby Michael,10348,7956,24872,8185,722
Baylee Potts,10801,33362,24046,31521,757
Alec Glenn,10835,19905,49378,19457,831
Deandre Vega,10377,46768,6327,46647,849
Natalya Holmes,10606,1663,47720,1692,590
Katherine Mayo,11007,23427,24121,23386,883
Niko Munoz,10451,11575,11719,11512,355
Alonzo Singh,11191,39247,12539,39844,860
Santiago Odom,10440,7606,24017,6533,510
Phoenix Steele,10801,29811,25790,31148,986
Ryland Bennett,12356,17707,49894,17627,1112
Harmony Burch,10640,46108,23989,44037,716
Jaron Montoya,10921,4170,25429,4204,745
Hallie Poole,10726,26088,48139,25991,653
Bradley Santiago,10824,14788,12929,14621,952
Jeramiah Zhang,6694,44135,286,42724,843
Brylee Hunt,10807,9114,50003,10732,946
Hugh Stout,10680,32897,12006,32593,545
Urijah Wolfe,10566,20771,1732,20082,682
Mya Sims,11225,51563,51213,50037,556
Darien Conner,11627,1032,48643,1198,757
Bryan Bullock,11948,23868,48156,24757,1049
Isla Mckee,12103,12006,12556,11432,504
Rubi Hodges,11254,37331,50129,38622,659
Jaslene Allison,11742,6246,52286,6241,831
Jennifer Booker,12052,32014,50037,32501,1181
Kelsey Shaffer,11300,16933,6143,16922,705
Ronan Pierce,11742,46940,27803,50835,1147
Bernard Jacobs,11088,3372,47422,3350,487
Stephany Mercado,11415,25910,24367,26111,860
Briley Potter,11432,13663,24190,13612,980
Simon Acosta,11719,44490,54345,44014,871
Faith Whitehead,10531,8340,2971,8294,516
Jordan Adkins,12333,34962,52022,36655,1147
Rory Pace,12011,20960,48236,20547,602
Jillian Roman,12315,51173,26593,51288,906
Rayne Perkins,11725,2328,49206,2260,671
Aiden Villarreal,11834,23874,13514,23897,780
Cheyenne Stewart,11506,12436,25945,12637,803
Karlee Drake,12677,41020,52492,41204,894
Nia Gibbs,11449,7130,46813,7984,630
Carlo Wilkins,11139,31274,1566,30924,820
Jaylene Mclean,11925,18792,26622,18556,826
Madilynn Campos,12654,52097,51970,48735,975
Addison Arroyo,15625,3986,49613,6195,653
Cynthia Graham,11902,27637,25004,28377,923
Savanna Baldwin,11782,16245,48970,15797,659
Bruno Mclaughlin,11891,44898,48729,43722,1101
Marely Hughes,11724,9877,25084,9820,854
Ashlyn Chan,12442,38192,51552,36029,671
Alexandria Pratt,12109,22090,14013,21723,825
Vincent Morrow,11633,49693,24562,48649,545
Rodolfo Moore,11925,820,25951,774,447
Bryant Colon,11971,22417,48850,21878,831
Kinsley English,12459,11811,48185,11185,631
Kaeden Schaefer,14139,38054,12769,36563,774
Cole Velasquez,12837,6206,11575,6591,1617
Pierre Hebert,12298,28865,49934,28153,814
Tara Koch,12172,16405,47060,16107,716
Andre Salinas,12923,45890,25933,46177,980
Keegan Wagner,12195,3218,6160,3573,791
Yuliana Fuentes,11690,25595,49309,25193,630
Kaydence Dickerson,12579,13962,50462,13755,774
Ezequiel Stevenson,12373,42219,25583,39941,739
Dayami Fitzgerald,13910,8191,48448,8185,814
Carolina Nixon,14421,32691,25084,32461,711
Kasey Andersen,12723,19704,49217,19578,734
Felipe Raymond,11960,46446,12625,47072,768
Salvador Sullivan,12292,1990,6143,1990,659
Maurice Benjamin,14352,25153,50554,24935,871
Lucia Doyle,12315,12338,48001,12155,722
Joshua Reynolds,12791,38484,26364,38983,774
Jimmy Hayden,12648,7864,51953,7164,705
Cullen Marks,12482,30339,47817,33155,774
Demarcus Arellano,12596,17662,48408,18344,889
Camilla Carter,12723,46630,26966,47955,917
Gracelyn Gonzalez,12287,4382,47393,4376,854
Kendall Guzman,13078,28997,25807,28119,785
Camryn Vargas,12912,14845,6390,14862,866
Kyson Bush,13256,43291,49802,41961,739
Adalyn Fields,13159,9619,50163,9195,740
Xiomara Nelson,12241,33936,24224,32846,539
Carlee Mullins,13944,21803,27735,20977,883
Corinne Mcdowell,13164,50427,50611,51879,923
Finnegan Savage,12499,1296,12378,1284,607
Memphis Pineda,12935,24981,27144,25463,556
Alexandra Shea,12986,11191,6309,11180,671
Aniyah Mccarthy,14094,38473,51557,38117,625
Kadyn Bean,13388,6401,48070,6367,711
Jake Duffy,13308,30436,25956,30867,722
Abril Hickman,13468,17025,50502,16996,613
Eli Mason,12814,43693,25400,43940,608
Leon Freeman,12711,3843,47215,3774,596
Kasey Cordova,14128,28784,49498,26891,860
Janelle Henry,13428,15080,25733,14581,602
Lyric Hardy,13193,42632,48867,40819,648
Isabelle West,12992,8753,3114,9005,596
Tyree Mcdonald,13457,33127,50227,32702,694
Jasiah Rodriguez,13474,20289,26134,20495,745
Nora Hubbard,12958,47542,47961,48133,516
Rashad Landry,13572,2558,25543,2575,665
Misael Hurley,13267,24763,48856,24539,550
Alexis Yang,12298,14799,814,13979,728
Sage Rodgers,13400,40882,13055,38720,831
Leyla Robbins,13164,7474,13549,7629,791
Dominic Powell,13342,31922,27367,31182,499
Lorelai Higgins,13870,18493,48420,18677,952
Zechariah Hartman,13256,45741,46940,44427,596
Laci Irwin,13703,5059,48305,5070,716
Heather Salazar,13400,27769,12470,27574,648
Kelly Dawson,14719,15815,49441,15809,734
Pedro Dominguez,14547,41645,24643,41295,665
Luz Thornton,13205,10067,6206,10313,780
Devan Boyer,14002,36609,51615,35272,986
Muhammad Bowers,13698,21580,48838,21568,407
Mary Logan,14403,51047,49337,51053,826
Kai Giles,14346,217,49005,212,550
Elisabeth Richmond,13744,21511,24918,22497,854
Walter Moreno,13331,10233,25199,9992,734
Perla Bowen,14679,34630,48058,34263,642
Ethan Nunez,13554,5082,26886,5283,533
Cloe Walton,14071,28417,3321,27976,791
Hassan Lawson,14111,15751,48557,15499,464
Jack Knox,14874,46039,50720,44203,608
Casey Martinez,14466,2638,25750,2684,751
Frances Little,13732,25337,48815,25291,745
Lyla Ferrell,13922,12912,48265,13119,590
Santino Owens,14208,40383,13061,39224,694
Demetrius Mcintosh,14117,7870,25612,7807,808
Taylor Lewis,13910,31171,48471,31004,619
Cristopher Warren,14335,18671,3327,18941,768
Karma Briggs,15121,49997,52848,47989,803
Drew Cole,14094,1451,25073,1439,562
Byron Boone,13927,22956,48718,22773,596
Gordon Stanley,14403,11369,12774,11432,900
Sarah Soto,14185,37618,12740,37590,694
Evangeline Hooper,13979,6539,50158,6367,613
Ingrid Rangel,13979,29886,25480,29410,780
Aydan Jimenez,14753,17662,51489,17650,613
Britney Wheeler,13749,44634,1715,44754,940
Branson Daniels,14208,3946,25572,3900,705
Lea Berg,14449,26627,51907,26329,877
Eugene Mendoza,14524,14082,12419,14082,659
Dillan Duke,14765,40940,50049,40635,378
Noelle Mendez,14713,11736,26983,9080,499
Dixie Coffey,14610,33104,48976,33029,464
Kaila Gardner,15424,20805,51236,20994,934
Nathalie Key,15333,48414,49062,49814,653
Khloe Welch,14920,906,3246,929,671
Jax Chase,15619,23254,52286,23570,871
Madelyn Terry,14667,10956,12774,10973,797
Ronnie Rush,15166,36786,52986,37922,608
Kaden Saunders,15235,6849,13778,5828,682
Lauryn Galloway,14874,28916,50330,28595,791
Stephen David,14891,16721,49315,16635,722
Mathew Glass,16021,44858,53313,45012,912
Devon Moses,14857,3269,49601,3298,711
Kaylah Payne,15281,25733,26048,25928,659
Moses Johnston,14971,13956,28320,14960,470
Lena Cisneros,15229,41404,53640,41112,877
Lesly Hayes,15126,8380,48970,8346,699
Pierce Joseph,14650,31807,26295,32128,883
Ezekiel Walker,14736,19233,6361,19159,682
Tomas Hendrix,14857,47852,51265,47135,688
Saul Castro,16790,2128,49286,2122,648
Chace Gill,15883,23972,13050,23931,780
Melanie Frederick,15183,12430,26490,12327,499
Chaim Duran,16142,39620,51557,38800,906
Aylin Braun,15660,7325,51506,7296,671
Trace Hull,15556,30465,12866,32220,562
Jasper Holden,15533,18344,27597,18298,797
Marianna Farmer,16663,48058,51649,46963,992
Natasha Mcknight,15023,4468,25560,4686,602
Keagan Friedman,15642,27402,50640,27299,877
Lia Berry,15333,14937,49527,14983,774
Trystan Stokes,15912,41605,3837,43073,573
Cash Spears,15631,9631,7399,9619,791
Finley Bailey,15321,34704,53169,35289,797
Cali Goodwin,16681,21528,51299,21321,934
Cara Kidd,15826,51305,51110,49928,946
Ann Aguirre,17805,596,51007,608,613
Milagros Rogers,16078,23157,13239,22807,613
Ainsley Harrington,16279,11323,54649,10726,917
Nico Ramos,15683,38272,26817,39781,688
Aileen Ewing,18493,5684,52567,5919,722
Rachel Luna,16549,30138,26903,30264,768
Russell Morgan,15694,16939,26954,16824,1118
Adrienne Callahan,17857,47376,57609,45196,883
Genesis Lloyd,16910,3034,26662,4537,585
Conrad Garrison,16738,25905,53686,25389,860
Leanna Cowan,16159,13319,49825,13382,699
Anton Mills,17656,43309,27551,42649,843
Mariam Patel,16199,8151,26633,8248,980
Gunnar Powers,15757,31601,12941,31761,739
Phillip Alvarez,15826,18740,50909,19532,814
Alaina Lambert,17725,50341,28021,51976,837
Jamarcus Brandt,17656,1864,53479,1795,2001
Roy Calhoun,16331,23742,26461,23742,653
Ashton Pennington,18287,12539,14891,13032,573
Georgia Bentley,16061,42173,52309,36964,694
Kaley Snow,16847,7594,14185,6860,820
Libby Kirby,16440,31102,53416,30178,917
Roger Bond,18000,18493,50944,19165,653
Cassandra Odonnell,16732,47576,27081,46028,998
Felicity Andrade,15889,4089,49234,4061,676
Grady Harris,17776,26582,26214,27356,1066
Everett Bell,17467,16044,51621,14564,734
Luciana Stanton,16813,42012,54018,47691,969
Renee Walls,15671,9292,3533,9361,831
Fatima Duncan,16319,34985,26008,32754,739
Penelope Suarez,16021,20312,26599,19905,768
Gianni Valencia,16193,50158,12998,47915,722
Rafael Wall,17547,1221,6636,1216,630
Jabari Berger,16979,23272,51431,23363,665
Deja Ponce,16618,12407,26668,11420,745
Jared Flynn,19027,41289,53617,38519,820
Catherine Byrd,16595,6229,50577,6212,757
Camron Willis,17254,31618,3487,29622,848
Abbigail Patton,19130,21017,54793,17553,533
Zaire Dunlap,16859,43056,49349,42896,567
Cadence Pitts,17025,3768,27161,3785,762
Kaylyn Roy,20283,27281,13514,26616,986
Hamza Tapia,16549,13560,12648,13594,648
Dashawn Dixon,17254,41594,52148,41158,900
Reginald Zamora,15011,8845,458,9246,728
Alma Meyers,17616,34050,27826,33758,1009
Holly Bautista,16864,19503,49940,19509,705
Genevieve Solis,18046,48030,27270,49297,682
Prince York,15287,2357,820,2340,493
Shania Ayala,18161,25021,53605,24155,654
Lana Estrada,17180,12614,50846,12568,699
Elyse Molina,17065,38266,26415,38232,699
Tianna Fletcher,16996,7290,27551,7336,487
Camila Combs,17908,31933,52963,31618,946
Ross Oliver,18040,18476,26260,18264,585
Allie Sanford,18172,48305,14335,47640,986
Campbell Parker,17272,4950,13296,4938,889
Blake Holder,17122,27499,26633,27109,636
Denzel Forbes,17323,15287,26214,15206,699
April Booth,18534,45081,53330,44203,785
Helena Case,17168,9671,49618,9700,522
Dexter Watson,17249,36918,6728,34423,642
Jaime Davidson,18264,22125,54902,21992,929
Barrett Todd,18448,50261,13520,51649,912
Dane Reeves,17667,407,50439,435,648
Alberto Silva,17954,21970,6579,21929,803
Aaliyah Rosales,17983,10342,27740,10365,510
Shirley Wise,17610,35502,1680,35008,676
Beau Perez,17891,5243,27666,5506,630
Malik Porter,18729,28842,14885,28738,826
Isaac Huff,17558,15711,52653,15694,665
Houston Morales,17530,42041,26232,42150,544
Laila Underwood,17547,2902,3608,3149,780
Bronson Brady,17753,24689,53531,24677,1026
Haylee Jensen,17707,12843,52326,13050,659
Jamie Prince,18321,42431,27333,40458,602
Monserrat Hood,18224,8558,27017,8610,556
Reese Green,18270,32002,52980,34830,797
Kolton Kent,18964,19291,57013,20008,757
Aidyn Lindsey,18987,48781,52865,48150,665
Ashleigh Conrad,19738,1738,53238,1755,636
Alfredo Miles,18820,25136,13784,23839,763
Leah Baker,18281,11719,54953,11707,803
Randy Cline,18298,37756,51632,37561,774
Lila Weaver,19279,6728,3499,6568,768
Cannon Mathis,18660,30586,54219,30230,912
Marin Shields,18258,18797,13285,17501,803
Steven Noble,19274,48334,72724,48861,808
Marina Dodson,19520,4147,51753,4158,808
Skye Rich,19681,26375,13468,27608,665
Marilyn Ibarra,18809,15069,56772,15465,814
Quinn Jenkins,19268,41307,50433,42139,843
Anika Washington,19807,10394,7101,9952,785
Adam Padilla,20019,36792,62525,38513,780
Reagan Mcclain,18970,21081,27431,20318,814
Darius Harding,20788,51947,53944,50118,762
Tristan Moyer,18597,1072,28480,1153,498
Alyvia Hogan,20645,24339,64206,23931,3871
Nolan Riley,18551,11019,13153,11111,533
Caitlyn Lamb,19170,38834,54546,37010,894
Ronald Wilcox,18379,5948,1698,5942,516
Cory Cooper,19033,29341,54655,32410,900
Heidi Haynes,18849,16503,51299,16371,797
Lorenzo Holland,19687,46481,29903,44817,975
Douglas Patrick,20025,3980,14983,3493,533
Lacey Hinton,19073,25583,56250,25790,808
Julius Hammond,19302,14243,52154,14054,521
Kaylin Harrison,19543,41238,28314,42356,958
Lilian Daugherty,18763,8707,50863,8438,659
Antonio Campbell,19882,34004,53783,34366,843
Giana Robles,18815,19182,13256,19514,567
Mekhi Levy,19319,50445,55234,48988,625
Armando Taylor,20123,2116,14094,2087,906
Maddox Rivera,19595,25188,28629,24539,980
Diana Bolton,19256,12579,53204,12424,665
Justice Ellison,22440,41806,53674,39523,803
Alia Carroll,19864,7388,54018,7296,676
Zion Mckinney,18849,31612,50921,29932,550
Valentino Valenzuela,18987,18229,6734,17925,384
Elle Morse,20971,47548,28974,46653,1101
Abbie Carpenter,21442,217,53600,195,504
Talan Monroe,20593,27918,27086,27167,757
Korbin Huang,19773,15493,77107,15895,975
Miguel Middleton,22819,54907,36586,48282,573
Felix Webb,24333,10669,3877,10761,1021
Macie Benton,20392,39345,62089,36534,894
Annalise Mcconnell,21625,22773,56215,24396,785
Dulce Murphy,19727,50823,27625,52728,590
Kamryn Sellers,19916,774,13692,711,699
Jayla Hutchinson,20312,22778,28331,22819,791
Anabel Johnson,20696,11111,28371,11071,831
Sebastian Guerra,19882,36270,53324,36293,814
Raul Shepard,19440,5627,6786,5604,734
Rylie Pacheco,19905,28681,27803,28566,745
Jair Santos,20633,17490,28733,16813,980
Alexzander Moody,125969,53387,61395,47961,1061
Shayna Costa,20203,3160,53405,3275,676
Jasmine Pittman,20908,28147,28830,26519,848
Jaylen Floyd,21757,15000,56244,13933,659
Alexus Riddle,22147,41542,30075,41398,854
Milton Black,20501,8392,53055,8747,636
Dax Franklin,20191,32398,28130,32513,1003
Abel Hodge,20759,19078,28050,19193,642
Royce Herring,20254,48431,53118,47140,642
Justice Horn,20633,1967,27998,1990,762
Carlie Garner,20908,24608,56502,24924,3218
Violet Mahoney,19469,11736,13262,11753,441
Cailyn Gray,20558,38215,55584,38134,877
Maia Calderon,20369,7015,52797,6883,935
Noah Ruiz,19876,30998,6895,30000,516
Amanda Mooney,20926,18304,28922,18212,843
Estrella Bass,20283,45288,52624,45901,625
Jaidyn Shah,20587,4807,3608,4566,814
Ulises Henson,19744,26088,54552,25968,722
Marquise Christensen,21430,15040,52039,16130,808
Krystal Hicks,20920,42746,29404,42127,831
Elsa Peters,21247,9373,13491,9929,688
Angelina Gilbert,21826,36144,57730,35186,814
Micah Nielsen,20518,21327,27723,20868,562
Rodney Duarte,20857,49619,53399,52533,699
Myla Hampton,20696,1307,52963,1279,516
Tamia Wolf,20599,23484,6757,22727,694
Ralph Buckley,20891,11340,55475,11398,625
Brenden Frye,21499,36924,56915,38169,946
Jaylah Swanson,24895,6447,27987,6424,682
Braxton Wood,21046,29874,3522,32111,894
Kayleigh Gonzales,22583,17335,54936,17300,848
Cayden Salas,21717,46831,34509,46693,940
Andy Ortega,24471,3866,29524,3837,762
Matthias Frost,21402,27029,60833,27367,803
Zaria Francis,20432,13772,51076,14220,671
Carl Walsh,22383,44181,7514,42299,992
Maxwell Burke,21895,8885,54173,8879,780
Olive Roberts,21212,33545,13681,33322,682
Ibrahim Lutz,20834,19509,52602,19646,625
Hayden Anthony,21023,47519,52142,49022,883
Hezekiah Whitaker,20725,2403,6740,2449,481
Joaquin Harrell,21752,24884,55286,24832,694
Malia Atkinson,21643,13537,54162,12987,837
Charlize Travis,21683,41358,15476,40928,1026
Kaelyn Velez,21568,7543,28681,7669,711
Evelyn Zuniga,97,31475,108,30987,619
Jensen Anderson,21901,19560,56014,19274,894
Leland Mcgee,21637,46618,28561,46905,774
Kenyon Cameron,22360,5042,57127,5053,768
Gabriel Shelton,21086,27597,14008,29645,447
Kaylie Mccullough,22010,15763,54517,15797,923
Braedon Ochoa,21832,44100,53313,42574,935
Ryan Townsend,21545,10078,13755,10182,596
Katelyn Sanchez,22537,35599,56072,35404,894
Heath Cobb,21425,20925,51907,20954,630
Mike Smith,21952,51391,28463,51058,573
Nasir Harvey,21574,315,28067,384,521
Kylie Schultz,22342,24098,7072,22147,843
Nicole Rasmussen,21476,10285,13761,11294,573
Roman Downs,21998,35324,54248,35249,562
Jimena Foster,22291,5455,54236,5403,717
Scarlet Melton,21998,28159,27786,28044,567
Clinton Mcneil,24275,16279,56582,16136,1766
Trinity Velazquez,22319,43492,14065,42087,556
Kenna Rollins,24126,2822,28331,2833,803
Carlos Liu,24580,26765,29645,25170,952
Laurel Woods,22463,12946,6889,12935,636
Brenton Valdez,22578,39064,14960,39092,1015
Osvaldo Weiss,23639,7715,3481,7961,545
Beckett Sampson,22153,31561,29639,31262,745
Ariana Crawford,23805,19819,57277,22526,579
Blaze Howell,25497,50508,28635,47760,762
Donald Leblanc,23059,1577,56405,1577,642
Teresa Macias,22807,23409,28039,23013,677
Moshe Miller,22681,12396,28658,12413,481
Alina Young,25910,38863,504,39087,866
Bennett Frey,22210,6298,57288,6350,510
Christine Jefferson,22623,30190,28325,29977,699
Priscilla Kemp,21912,17134,27345,16778,498
Danielle Bradford,24511,45316,54403,45586,917
Amina Buchanan,23335,4187,57575,4210,516
Kyle Wu,22939,27476,3625,27161,791
Sadie Thomas,23237,15912,14851,16342,762
Shelby Myers,22549,40744,54282,40469,590
Abdiel Hoffman,25159,5690,56973,5329,458
Boston Peck,22583,33029,14260,32610,780
Clark Mckay,24247,20702,29496,21316,774
Terry Maxwell,23031,50129,53743,48707,762
Ramon Kelley,24803,1026,54167,998,631
Orlando Barajas,24413,22342,53640,23203,487
Skyler Terrell,22864,11558,7055,11151,653
Salma Owen,22819,36683,28899,35920,722
Cierra Faulkner,23008,5896,55745,6063,630
Elise Parrish,22928,29146,28050,29329,831
Lucy Burton,23249,16772,54764,16904,1043
Colt Archer,23501,46337,55062,44072,998
Rex Guerrero,24063,4153,54030,3539,837
Charles Ryan,23513,26277,28842,26163,820
Gisselle Castillo,22830,14363,54793,13486,906
Edgar Stark,24792,40463,14340,44009,1124
Bianca Haley,23748,8363,57609,8369,567
Alena Moon,25119,35255,31085,34607,906
Deon Wade,23174,23002,4548,19669,648
Harley Obrien,24757,52280,30780,50187,1307
Peyton Diaz,24499,2053,28325,2237,739
Aspen Andrews,25159,30695,63133,26455,1434
Tyler Fox,25216,12642,56479,13933,1130
Lillianna Wong,25589,40349,1950,40687,929
Tristin Mayer,25796,7170,29977,8306,694
Tess Houston,23794,30941,54947,30482,694
Damari Beck,23754,18298,53617,18035,802
Courtney Larsen,25096,45833,29088,46504,866
Kymani Summers,23564,4600,14042,4634,705
Hillary Parks,24115,27149,56754,27235,688
Macy Bernard,24029,16663,54781,15367,814
Justin Fowler,24476,42964,29020,43246,808
Mackenzie Herrera,24895,10170,28520,11380,952
Rihanna Schwartz,24689,35031,14375,34354,608
Dylan Griffin,23719,21270,55154,20782,682
Olivia Huffman,25715,50691,35175,50594,866
Jaydan Alexander,26874,705,56910,711,757
Dallas Gould,24453,23473,14403,22044,923
Mason Bird,24941,11076,55229,10910,757
Brisa Fuller,24350,35421,29266,36804,1514
Ariel Mitchell,24838,5581,29071,5650,573
Aiyana Sexton,27195,30442,29983,29731,946
Chasity Conway,24568,16365,56118,16457,1049
Averie Spence,25532,48122,15970,46188,877
Frankie Greene,23702,2994,53078,2994,653
Duncan Mckenzie,24132,26014,14185,25021,619
Gavyn Daniel,23880,13520,28354,13881,694
Marlon Barrera,25440,44261,57942,42523,871
Jayleen Dalton,24436,8214,54523,8237,550
Kyler Strong,24809,31922,15017,32410,808
Kayden Cantrell,25962,19836,56376,21069,883
Karly Morris,25067,48253,29484,47926,728
Bryson Donovan,24253,1629,54110,1675,682
Emilee Oconnell,24281,23874,29989,23840,665
Antony Oneill,25216,12166,55429,12166,722
Tyrone Strickland,24333,37022,18264,37349,745
Mckayla Gilmore,25125,6826,55148,6803,843
Finn Sanders,24115,29421,28050,30717,739
Aaron Shepherd,25205,16371,14558,16130,590
Luka Rios,24947,46659,57231,48580,1256
Desiree Humphrey,24683,4583,56410,4348,889
Vanessa Rowe,24212,27907,7250,26237,504
Jan Gay,25779,15465,57139,15218,573
Mateo Nash,25222,41651,29255,41691,734
Kiera Cannon,25027,9550,55298,9453,751
Elian Franco,24614,33683,29645,33500,739
Tucker Barron,24706,20490,56474,20547,751
Ciara Knapp,26817,53112,15596,49005,699
Patricia Kerr,24333,1216,53473,1210,487
Kaia Stevens,25928,23742,7382,26794,671
Jorden Rubio,25348,11438,29444,11501,826
Adison Garza,27075,36305,56921,36161,745
Bo Hahn,26524,6000,60489,5931,648
Deanna Ferguson,25343,29226,54776,29364,826
Brooks Beard,25199,16698,53938,16704,998
Ethen Gallagher,25457,44043,54122,43590,659
Chloe Robertson,26622,3826,29725,3785,739
Nadia Walters,26283,26031,14529,28463,590
Josue Oneal,25710,14386,56112,14243,705
Adrien Schneider,26627,40360,15149,41479,837
Raquel Davis,25205,8725,54667,8690,630
Jaiden Wyatt,24700,33809,1089,33780,768
Greyson Farrell,25193,19566,56405,20306,705
Lainey Roth,26444,48093,29157,47726,785
Camden Valentine,25755,2455,7439,2472,653
Emerson Russell,25693,26260,29811,24511,711
Anahi Graves,27132,14168,59244,13044,803
Patrick Sweeney,26519,38622,14357,37498,476
Laney Norman,26323,7411,55642,7399,780
Haley Foley,25647,30884,54816,30408,740
Gerardo Fisher,25251,18522,54477,18098,642
Cael Lane,26077,46137,55401,46251,785
Scarlett Davenport,25796,4910,55171,4910,734
Ruth Small,25968,27775,14897,29943,579
Konner Bates,26306,16314,58447,15803,711
Mario Melendez,26880,44146,61246,45959,1021
Deven Dean,25715,10027,54357,10090,705
Casey Day,26920,35272,56192,36270,883
Nikolai Watkins,25704,21321,3694,21258,550
Nickolas Hopkins,26237,51087,56663,49573,803
Brennen Werner,26920,435,3958,447,1158
Shayla Robinson,27069,21895,15229,22285,602
Karson Espinoza,26828,10617,57403,10715,648
Elliot Heath,26260,35243,29129,35915,785
Maverick Parsons,28687,6057,32255,5569,780
Chaz Williamson,26306,28825,1944,28440,917
Tyson Murillo,25974,15797,56634,16078,757
Nelson Zavala,25733,43291,579,42896,740
Lailah Riggs,26341,2908,30643,2931,751
Journey Simmons,27017,25423,15011,28727,694
Myles Coleman,26295,13256,56399,13176,516
Andrew Maynard,28257,43905,31113,40962,894
Margaret Morrison,26495,7956,29117,7996,946
Judah Chaney,27207,35909,59468,33018,780
Madisyn Peterson,26736,19193,14805,19337,762
Zara Elliott,25979,45827,54959,48471,585
Aimee Moss,30115,1462,14862,1451,648
Kiley Barker,27322,23622,57844,23845,849
Davian Lee,26553,11834,29054,12247,814
Alex Gutierrez,28394,41467,59112,38794,780
Kristina Blackwell,26960,6763,57288,6768,671
Jordon Hancock,28039,31498,57477,31108,803
Conor Manning,27430,18075,29983,18166,963
Jesus Beasley,28199,48070,60070,47204,843
Alice Barr,27694,4302,57081,4319,699
Lamar Herman,27430,26822,29536,26455,797
Veronica Brewer,27040,14535,58613,14277,389
Payton Mcfarland,26719,44060,56938,40991,826
Kaleigh Aguilar,27568,9344,59342,9419,762
Billy Bray,26977,34148,57093,33637,590
Jon Ross,27528,21557,29771,20799,739
Yurem Barber,26478,47995,56502,47043,596
Jazlyn Mcmahon,28549,1084,30161,1101,894
Belinda Singleton,27385,22429,14708,22457,625
Frida Perry,26541,10870,14403,11214,481
Jocelyn Jordan,28813,38358,59124,37681,648
Quinten Kennedy,26977,5902,14226,6005,539
Kenny Kaiser,28016,30654,30849,29851,975
Jovan Hawkins,27826,17019,29846,17254,654
Annie Brown,29903,47244,59456,46383,820
Chandler Christian,27849,3682,56835,3562,923
Kyleigh Matthews,28113,28159,31056,26782,917
India Thompson,27482,13732,3791,15115,573
Nicolas Spencer,27104,39798,7497,39976,671
Charlotte Cruz,27780,8478,31532,8506,906
Amirah Chapman,29123,34366,61177,35025,791
Kolten Grant,28331,19905,29777,20174,803
Vivian Bryant,27276,46808,57185,46447,481
Lillie Mathews,28279,2392,15361,2650,745
Melany Patterson,28073,24384,7451,25125,544
Imani Cross,27270,12361,57156,12229,608
Gary Dorsey,27253,37050,29243,41330,676
Selah Malone,27798,7359,29083,7399,688
Kobe Merritt,28790,31165,15155,31348,803
Jaelynn Greer,28721,18625,30786,18568,739
Heaven Camacho,27666,46142,56250,45884,648
Aleah Serrano,29817,4663,15201,4623,797
Kamari Harding,28779,30081,58860,28452,843
Adan Simpson,30987,15057,7577,15533,682
Gemma Meza,27844,42924,56542,41485,688
Nataly Massey,28165,11243,30201,9694,550
America Case,29673,35358,58464,35249,1072
Andre Archer,29432,21579,58017,22756,923
Lilianna Owen,28360,49676,15516,49670,854
Diamond Copeland,30362,785,57569,797,734
Charlie Mahoney,28670,22210,14874,22216,952
Kelsey Clayton,29742,10990,61957,11036,774
Kai Kennedy,28939,35966,29926,36133,694
Fernando Ramsey,28991,5667,7669,5782,671
Howard Mckinney,30947,28193,29662,28085,585
Ezra Lutz,28583,16377,29570,16514,585
Marissa Green,29467,47961,59520,44817,923
Rex Buckley,28997,3252,60552,3258,917
Cameron Martin,28928,25497,29846,25360,843
Reilly Ware,29404,13944,3820,14541,946
Pierre Bush,29731,41094,58424,41123,814
Richard Sanford,28268,8168,29105,8231,544
Ashlyn Fuentes,30063,33413,59932,33316,722
Simone Collins,28991,19251,58338,20404,831
Sergio Shah,30041,47628,15057,48053,653
Marin Conner,29714,1996,58498,1956,808
Elaina Dorsey,28750,24035,29542,23484,625
Greyson Dominguez,28262,11908,58871,12183,682
Crystal Curtis,29381,37957,57305,38880,786
Malik Cuevas,29002,7021,56663,6946,877
Reuben Buchanan,28939,30270,55906,30574,957
Adison Harrison,30826,18350,58464,17794,820
Evie Walters,29427,44416,3751,44307,648
Valentina Hampton,28377,4336,29478,4370,516
Chasity Bernard,29542,27798,59307,27126,1061
Jazmine Hickman,30293,17977,16084,15562,969
Aria Buck,30907,43154,59691,43372,527
Belen Duarte,29369,9608,56686,9396,642
Jefferson Lang,33018,34624,30477,34492,940
Rory Howell,29513,20708,56800,20954,671
Nathen Mueller,28578,49791,7612,49601,814
Lincoln Mcdowell,30127,1365,31498,1502,745
Hailie Warner,33815,23105,7497,24121,849
Makenzie Fitzgerald,29524,11616,58160,13583,871
London Ritter,29100,36809,15310,37899,871
Brianna Ballard,30574,6831,60718,7571,1135
Lena Pope,29748,29409,29702,29496,780
Natalie Reilly,29014,16767,14673,16675,550
Bryson Finley,30545,44657,59152,48959,889
Reese Robertson,29197,3831,29473,3946,717
Franklin Church,28922,25601,57334,27235,740
Alan French,31113,14294,59009,14788,797
Jesus Mccullough,30637,41920,31997,41984,866
Vance Hopkins,28899,8724,58028,8569,522
Taylor Randall,29656,32834,15138,33121,705
Riley Phelps,30087,20719,30402,19979,630
Dakota Le,31056,55166,59170,52406,1164
Kailey Dickson,30213,2564,58177,2627,734
Jovani Willis,28733,24757,1107,24729,676
