Name, MaxHeap Breadth, MinHeap Breadth, MaxHeap Depth, MinHeap Depth, BST
David Mora,20971,25515,45976,25480,900
Zaria Hunter,21247,85637,93920,83623,711
Wesley Booth,23398,54202,90656,54242,734
Sherlyn Byrd,22457,107486,88379,108284,843
Macie Potts,23220,3286,47869,3263,957
Skylar Nunez,22096,64241,46596,63202,711
Chana Graham,23490,34911,98446,33683,1210
Derek Montes,24298,95607,55705,119223,1239
Izabelle Erickson,23197,17283,95176,17248,768
Izaiah Washington,25125,70436,11994,74067,705
Journey Rivers,24276,46578,26031,47221,803
Reginald Bernard,24149,102232,96020,101676,1135
Ryann Oconnell,24683,9964,46303,9866,763
Conner Preston,25050,69168,25486,69265,1199
Charlie Wilcox,26811,48328,3642,44198,1267
Jordyn Davis,30907,136931,170293,140166,2151
Kelsey Pierce,27924,27172,123388,27815,1416
Briana Adkins,26455,84237,104687,85786,1571
Karson Church,28561,60294,113894,61573,1250
Kobe Waters,27018,129233,15774,130759,1313
Jazmyn Maynard,28388,6963,54489,6814,1055
Brittany Blevins,32243,87748,159888,84329,2013
Rey Webster,25910,35656,3063,36786,1003
Hayden Harper,26759,92423,103012,90427,1141
Laylah Russell,27264,20851,26731,20817,912
Harold Silva,28790,89675,30448,88178,1072
Yahir Gilbert,26645,48219,52693,48798,739
Adan Hudson,33729,128051,63368,128550,1307
Orlando Miles,26593,13038,46831,13090,590
Annie Bowers,31354,81639,111737,76103,1221
Leanna Hayes,31876,45437,110383,48603,1491
Johan Proctor,35106,141181,73309,133759,1663
Yurem Navarro,36712,34217,153010,31905,1359
Quinn Ray,43813,113097,35002,116125,1640
Odin Stout,33482,67648,38456,65026,1198
Dayami Abbott,32978,134407,124202,137969,2237
Selina Li,36345,957,65474,1032,1015
Cali Maxwell,32404,62451,110165,63105,1399
Lexi Sampson,31067,30442,16991,30649,1250
Hana Vincent,30649,94476,12637,89004,963
Deshawn Mayo,32335,15333,111399,15436,1325
Issac Guerrero,30241,69908,97035,73424,866
Joanna Chaney,39896,52510,132755,49670,1336
Wade Rice,31624,100402,27889,101750,762
Xander Page,30207,7439,51110,7371,533
Hallie Rojas,32725,66363,25951,64912,877
Jabari Kennedy,34297,38129,111140,38226,780
Jaeden Strong,34584,95641,53582,94826,866
Phoenix Cooper,31750,21040,50135,21012,843
Anton Acosta,35301,82482,103546,82453,1187
Hugo Simmons,32530,50089,25182,48919,602
Noah Marshall,33333,101567,96364,99978,676
Jeramiah Woodward,39431,5202,1783,4784,1273
Skyler Bautista,33528,64384,101171,62542,814
Danika Grimes,35829,33058,103431,33201,1130
Vincent Boyle,32874,83285,50026,85442,682
Regan Stevens,35966,19360,13635,19991,1101
Amy French,36884,75604,107968,77210,1066
Felix Mckee,33763,46986,52074,47129,854
Aryan Delacruz,37813,113326,101314,114468,1021
Mohammed Velazquez,36345,12447,27104,11730,694
Jazlynn Roberson,37693,74761,13715,72891,1084
Angela Mckenzie,38570,44054,109810,44450,877
Jefferson Powell,39385,100431,56961,99163,1365
Roderick Briggs,35932,25761,101968,26255,780
Kayleigh Compton,39448,83210,104159,83187,1158
Nathaniel Tate,34853,53726,6315,53433,745
Jasmine Moses,40435,122481,28945,119974,1009
Cheyenne Greene,36098,2885,99192,2828,992
Henry Dean,35748,58470,95847,62737,734
Camryn Short,37825,32622,26278,31119,986
Ashanti Dickerson,41651,95222,111978,93105,917
Stanley Cunningham,37033,18258,97867,17392,814
Serenity Casey,38668,72862,109580,75386,917
Judith Key,38748,45483,53909,48626,923
Paityn Bolton,37004,97792,99616,97723,894
Delaney Sherman,37727,9155,25469,9143,894
Jakobe Fox,41554,70493,109225,73051,923
Nathen Park,38375,22406,26582,21815,728
Xiomara Dunn,37263,91585,53261,89262,826
Savannah Holmes,39391,24654,99920,23650,711
Rayna Bryan,41737,87048,122223,81639,1112
Anabel Hansen,41462,54145,53909,54592,946
Bronson Herrera,40045,107441,99439,104446,1290
Jean Armstrong,40165,6051,101641,5988,1147
Cortez Gardner,41829,65852,103305,63891,1176
Ansley Ryan,42018,35278,13463,34526,774
Sabrina Rodriguez,42150,91562,28773,92153,889
Kailyn Conway,42431,20759,102387,20593,900
Owen Terrell,39563,77233,16124,73413,642
Jaquan Bender,45356,54288,114577,51976,1107
Beckham Garrett,45402,105221,58154,106488,1307
Adyson Zavala,47605,13595,774,14650,998
Lane Dawson,42930,72983,112076,70952,1216
Kenya Perez,45924,46234,119229,46819,1445
Aidyn Warren,46762,101314,15006,99588,963
Kennedi Santiago,47783,30121,69070,30654,1520
Markus Booker,48919,85907,108617,86801,1302
Shirley Werner,41490,56927,3780,56760,860
Cullen Gentry,44106,111852,106339,113039,1158
Misael Bennett,45098,1887,108617,1870,734
Tia Koch,44152,60667,58028,57850,774
Kaylen Berg,46188,31107,109483,32203,1095
Lilah Beasley,46205,85149,104865,85293,1284
Johnathan Stephens,46900,16382,30104,16359,768
Keaton Craig,47817,75478,112506,73912,1233
Kyla Montgomery,46561,44582,55802,45116,946
Aileen Knapp,52469,107182,114978,105536,1044
Jaylin Serrano,46567,9103,27660,9183,929
Camila Alvarado,48764,69461,112506,67906,1187
Cristina Peterson,49664,37825,56519,36964,877
Lexie Wiley,47364,93364,6963,95165,1302
Leonardo Kerr,46234,22801,58797,23312,826
Kiersten Adams,49567,81690,112947,80853,1084
Arianna Andersen,50232,53399,108634,53640,820
Martha Clay,54942,131372,132990,132015,2059
Violet Young,63695,5271,3958,5237,831
Jason Brady,63449,82155,159463,84025,1732
Tristin Curtis,49051,35622,130770,35054,1026
Kieran Castillo,55171,102628,125825,99157,1663
Lorena Mueller,51236,20868,108508,19675,1279
Hadassah Rosario,47622,73722,102995,72581,1118
Mark Riddle,54850,53175,32966,53175,1244
Reilly Day,51236,109792,112299,104934,1479
Jordan Sanders,50462,12728,29553,12682,923
Shyla Mcdaniel,54219,74663,69988,73023,952
Lucas Ball,51913,41978,111611,44834,1290
Isaac Fuller,53221,99886,114932,96100,1313
Vanessa Manning,54741,28073,134241,28750,940
Victoria Wolf,52602,85442,7600,82918,923
Jovanni Rose,60380,63156,68514,60506,1193
Ruth Pena,64820,148438,83910,178496,1657
Seth Gibson,58963,3952,143057,6585,1583
Demarcus Brock,57454,68393,132457,71652,1870
Dereon Mata,58349,34819,68147,33517,1147
Rowan Dunlap,55292,91270,120255,86910,957
Aaden Spencer,59640,189,34584,195,791
Annalise Hanson,61969,85103,77491,87461,1353
Brent Huang,55171,48615,118403,47548,1588
Reina Rogers,57661,120766,16359,110785,1583
Zoe Barber,54294,10898,115781,10434,693
Elisa Bryant,58705,71784,121162,69352,1216
Jase Dennis,62967,43509,133363,42884,1244
Donna Branch,54254,94838,115093,92366,1118
Stella Barry,56456,27890,125934,25566,969
Bruno Haas,61952,89090,66535,85442,1594
Sammy Hays,58085,55774,68170,57948,1216
Erik Bridges,60799,117221,121512,121265,1766
Rodolfo Gutierrez,58286,7141,64177,7061,814
Braedon Lloyd,58183,69122,120611,65697,1175
Donavan Nixon,57690,36792,68089,38266,1067
Leah Klein,57913,90507,118276,94970,1474
Alison Patton,61298,18970,63529,18849,1021
Malcolm Richard,62996,86692,34980,85643,1307
Nathan Gill,56244,48316,110550,48299,889
Bailey Delgado,57976,106563,108892,100878,1158
Elisha Bailey,57414,14455,112557,13549,980
Ava Frederick,62502,72937,112936,71199,894
Cade Robles,59760,42006,30953,43137,780
Yandel Cobb,55665,92503,108358,94287,837
Darion Gonzales,59669,28876,63288,28566,1066
Clay Mendez,61441,82952,60145,82206,791
Abdullah Hickman,71864,35077,127432,34802,894
Roger Michael,103735,228821,95503,245141,1732
Makaila Sweeney,98331,877,33706,808,2231
Makai English,63414,65892,132801,63971,1244
Mareli Shah,66019,30241,67441,31555,1319
Lorelai Cortez,63868,89624,126910,88580,1778
Damari Alexander,86813,16314,139409,16641,1365
Iyana Singleton,67349,78248,17776,76442,1107
Jacqueline Singh,71715,49183,41703,58355,1049
Mario Cuevas,72667,113561,132520,107039,1795
Erick Case,67481,8134,135084,10921,1325
Alicia Mercer,73855,73006,128630,71044,1445
Dennis Wilkins,68141,39202,9206,38863,1141
Devan Stephenson,65715,99479,37974,108794,1589
Samir Davila,65480,24356,122963,22021,1359
Juan Conrad,81966,110205,172186,110773,2122
Piper Lawrence,67602,53359,128837,51397,1348
Olive Fischer,64246,107114,128332,110796,1399
Wyatt Vaughn,67000,4187,16325,4416,1009
Elizabeth Christian,71933,76000,143510,67436,1881
Elianna Pruitt,75478,36603,48706,39867,1416
Liana Esparza,68422,97999,134849,94654,2242
Ayanna Houston,75013,24276,144388,20880,1365
Jessie Harrison,69753,79803,136030,83927,1611
Paulina Haynes,67814,48661,70642,50898,952
Yuliana Chambers,64309,104618,116320,98205,1107
Lisa Morse,66753,11639,62376,13858,1003
Madison Bray,70917,72816,135267,74474,1330
Jordon Farley,73177,42747,131005,44857,1772
Koen May,70023,96909,118512,94408,1181
Brielle Roman,70160,28813,83572,27884,1393
Pierre Andrews,65376,76189,112041,74990,1020
Amir Robbins,72650,58005,33987,58814,785
Desirae Hodges,68904,113303,120858,111163,1743
Konnor Cantrell,66673,2242,62646,2248,785
Nora Tanner,68663,62864,8202,60976,791
Myah Burgess,74864,38215,81816,34716,1130
Jenny Ayers,74233,92773,71830,95532,1434
Paula Meadows,68130,15946,33941,17633,1015
Nataly Bush,67596,73120,67177,72730,906
Isabell Haley,66959,44146,62313,44726,923
Jadon Irwin,74921,107423,71835,111031,1049
Chance Friedman,69197,9522,69340,10090,1061
Allan Hurst,78805,74801,74887,82098,1313
Elle Petty,151094,76447,195154,164276,2053
Ann Fisher,99616,157995,95681,133724,1732
Heath Willis,132130,34572,8260,44456,2650
Eva Joyce,97976,113848,93966,115970,1537
Phoenix Weaver,69512,54655,8369,54334,1284
Kash Myers,81662,137820,19532,135657,1812
Lee Haney,72621,6166,70946,5684,1072
Meghan Charles,74480,72478,77858,69420,803
Aiden Coffey,75593,37515,69793,37331,1009
Irene Buchanan,70826,93192,68095,91316,1290
Benjamin George,80067,21138,73487,20461,969
Dakota Flores,71921,76493,74015,84954,1508
Rudy Hahn,77468,54454,74939,51248,1067
Danielle Rollins,71566,105892,34102,106867,1640
Selah Matthews,72048,12832,69994,12998,992
Zane Mays,68812,67493,31819,69013,734
Natalia Levy,70602,40830,72409,41932,1084
Yazmin Anthony,67946,93891,61837,91224,1009
Kingston Chase,74124,27849,67172,28549,877
Marianna Soto,74698,86819,35020,86864,1388
Cash Wilkinson,78271,59846,2110,65393,1204
Braylen Cowan,72776,116074,68858,113263,1399
William Graves,67877,1422,61269,1445,745
Cassidy Gay,74176,59944,66782,59726,1158
Timothy Russo,67797,28664,16113,30018,762
Jaelyn Lambert,75965,90163,69082,88448,1313
Kadyn Tran,69185,15212,3894,15293,688
Gilbert Whitehead,74279,74072,4451,72971,1250
Olivia Garrison,75472,45770,78856,45615,1290
Ryder Scott,88040,125212,19893,135600,1376
Ronin Travis,69329,8346,7893,8564,682
Kassidy Gilmore,74933,68829,70705,69105,1084
Noe Hutchinson,80182,38605,39741,39827,843
Jayvon Evans,79780,101469,75168,99301,1663
Kaden Calhoun,77858,24304,70832,23645,1101
Katherine Strickland,80279,81891,18029,79304,1365
Delilah Williams,82230,54036,1175,55521,1566
Jaron Wall,88671,123967,19113,130386,1772
Adriana Ayala,80078,4233,77319,4308,992
Melissa Morris,91838,74967,40997,67510,1095
Saniyah Hill,88086,38582,43114,37842,1107
Terrance Benson,78971,104309,84541,108932,1336
Nathalia Ochoa,74795,19342,75965,19073,1256
Anya Small,91017,89297,41748,84725,1479
Miranda Mitchell,81989,51506,38020,52854,831
Antony Pugh,92543,131843,86818,137619,1927
Mitchell Savage,81851,12464,9545,12642,837
Miley Green,80365,74044,80147,75403,894
Holden House,74772,43544,70304,44416,2013
Anne Mcgee,81065,103161,36821,103448,1284
Phoebe Chang,73160,25377,34544,26140,1055
Mackenzie Riley,80044,87289,38834,95790,1502
Eduardo Mccall,79533,58040,71382,58911,1141
Hugh Mack,75937,113722,72128,113659,1107
Kristopher Bonilla,87381,3321,72317,3321,1112
Tess Chavez,75185,60776,69914,62376,963
Leonard Rasmussen,75816,34423,17088,31102,906
Halle Cantu,74118,84948,72363,86440,1026
Yamilet Gross,71485,16572,32524,16417,762
Armando Burke,82413,79212,74250,79826,889
Krish Phillips,77210,46636,35209,46814,963
Carsen Stewart,74962,101102,17392,100190,843
Rebekah Sims,76998,13182,17099,10302,923
Urijah Daugherty,74560,69868,66965,63782,636
Eddie Mcpherson,77359,38266,67189,38157,866
Cody Snow,75460,91482,19010,92911,1141
Colton Cooley,75702,24711,69300,24878,1130
Adeline Arellano,80010,82023,69891,84186,1107
Avery Harrell,79809,59250,38731,56909,917
Kathryn Alvarez,82115,115827,72965,115018,1634
Gage Peck,77336,6367,34371,6310,791
Kolten Richmond,79620,66977,18218,70390,1175
Micah White,76178,36161,4680,35157,625
Evie Mosley,76292,93513,18511,91700,998
Wendy Acevedo,73895,19887,65175,22417,653
Logan Potter,81794,79505,18671,82149,1342
Alonso Gallagher,81576,51248,37113,52791,1072
Jadiel Fields,82889,112139,76780,112242,1078
Carlos Dalton,75919,14782,67481,14633,1061
Barrett Obrien,142208,67510,34641,67889,992
Kyleigh Decker,76493,41834,34836,43395,940
Trevor Mathews,77302,94597,69323,94683,866
Yesenia Peters,77331,27809,34624,26909,889
Cindy Thompson,77187,82964,8673,80899,889
Evelyn Fritz,76212,55240,34870,56026,854
Clark Ramos,76166,110165,8661,110389,894
King Mcclure,77164,975,35203,998,872
Angelo Galvan,80423,62089,74032,62760,866
Jaliyah Fitzpatrick,82011,30408,73986,30746,1021
Kellen Brooks,78260,83337,67946,84054,1078
Korbin Padilla,77881,15837,68829,15344,952
Marquise Zamora,70763,72501,573,71715,883
Javion Cherry,88947,47261,79338,46423,1164
Willow Hull,85941,102593,41353,104268,1405
Karen Dixon,100964,9183,90048,10577,1405
Darien Coleman,87725,70734,76987,68353,1439
Abagail Freeman,91740,30672,75788,30127,848
Heaven Wise,88930,107383,2914,105135,1302
Logan Ellis,83744,23461,44031,23255,1285
Mauricio Rios,90191,87685,10669,86274,1634
Mariam Chapman,89698,56003,79459,55573,1858
Zaniyah Davidson,77583,109012,69575,105691,1170
Dwayne Lamb,91138,4680,41542,5179,1198
Alvaro Schroeder,86383,64929,21448,65388,1382
Sariah Rubio,96473,36546,20587,34865,1141
Miracle Velasquez,88998,96662,20174,96238,1313
April Chen,92457,19629,85339,20748,1543
Sanaa Galloway,81283,73837,71113,77778,1273
Athena Hernandez,92520,56370,81002,53359,1370
Jaslene Bartlett,90576,115305,85752,115724,1852
Cannon Salinas,82935,11690,19991,11730,1405
Milo Beck,94058,84696,92406,77876,1692
Camren Blackburn,91178,45247,79792,44387,2173
Claudia Estes,94700,106322,86101,108496,2087
Kaleigh Howe,105674,30000,100081,32656,2059
Bridget Martin,94218,92670,42001,87111,2231
Ainsley Harvey,103161,68921,92721,68858,1766
Edward Solomon,93025,126388,41244,123846,1967
Luciano Gomez,91775,3160,84065,3114,1726
Matteo Carey,87048,62766,73464,62118,1313
Braelyn Mclean,81203,31314,36368,30947,1095
Ariel Trevino,85975,88121,4663,90163,820
Nelson Winters,81340,16623,2202,16245,843
Deangelo Kemp,79178,71520,36207,71422,1164
Alexander Carson,87949,48919,78174,49687,1216
Aldo Romero,87048,107567,19904,106362,1244
Raphael Mayer,79591,9780,38548,9745,1198
Rory Hines,83600,67091,74921,65233,883
Samuel Santos,84679,39259,9275,40745,1084
Brisa Deleon,84352,94545,76246,98980,1732
Lindsay Humphrey,89463,24580,73963,24694,1715
Jalen Murray,100242,90719,50026,91075,1617
Jimena Jacobson,92830,57116,41043,57460,1244
Jorden Clements,89555,113928,75071,112064,1514
Maddison Moreno,92107,6522,42706,6522,1296
Ryker Bradshaw,83411,65892,72266,62806,963
Ruby Castro,86968,36282,71038,35318,952
Kaylynn Pace,89956,94023,42924,99071,1456
Bentley Odom,93410,21499,83664,21407,1038
Braxton Mcdonald,87782,84340,75621,75782,1566
Luna Allen,84518,50295,72736,54231,1525
Sebastian Cervantes,87088,110504,76929,108421,1508
Nigel Calderon,90524,13348,74204,13451,1038
Fernanda Mathis,90656,77428,40435,71457,2019
Nolan Thomas,83876,42752,4950,42879,911
Ezra Neal,85121,97689,22646,98762,1187
Miah Buckley,91872,28687,79006,28492,906
Amara Parks,96266,91580,21350,92211,1296
Itzel Flowers,82574,57271,72071,56726,998
Caitlin Stark,91041,125550,9900,125929,1554
Jerry Meyers,111129,2369,57558,2403,1657
Kasen Hess,91958,63248,77715,62193,1313
Anabelle Good,90501,30924,79642,32220,1210
Jamie Olsen,98641,101372,44232,97867,1147
Eric Hebert,115609,20817,134304,19492,1491
Immanuel Parrish,126927,99880,85344,110509,1852
Mara Ramirez,120875,61235,28778,61533,2283
Jazmine Randall,181141,201235,40739,237775,2959
Gregory Villarreal,101182,9281,10457,9528,1393
Selena Leach,106867,72541,87077,73361,1531
Ricardo Carpenter,89841,37383,72942,37395,843
Titus Vang,101377,112162,11220,105502,1296
Alijah Kidd,88281,27539,39345,30218,940
Aubrey Weeks,93650,85706,2552,85201,1588
Jada Griffin,88952,53944,40578,54965,676
Ross Huff,90128,106741,71548,103006,929
Justice Holland,88442,5661,74015,5650,923
Jaidyn Clarke,89360,64504,75833,69306,957
Haylee Conley,83818,32484,75535,32937,1026
Jaden Duke,104114,112098,89188,105180,1657
Daphne Phelps,107463,20639,11616,20535,1869
Meadow Collier,92440,78214,78719,75897,1445
Kevin Harris,86423,49343,72931,48643,992
Maurice Huffman,89876,104951,41100,106311,1238
Drew Ramsey,83778,12235,40303,12292,768
Howard Turner,85648,65554,4956,66030,946
Jamiya Marks,97173,43274,39672,42276,958
Karlee Beard,96650,99043,79551,104280,1399
Alyson Hamilton,94172,26903,78667,27786,1405
Jaylyn Bentley,97545,88448,82011,85970,1388
Emilie Ponce,89928,55785,21339,56692,980
Allyson Hatfield,93106,114129,39821,116011,1227
Ethan Moore,86669,3390,38353,3407,872
Chelsea Escobar,88832,63891,77813,61946,1267
Pranav Brandt,86635,32123,71113,31194,1072
Nia Leon,85459,82453,37853,83876,906
Aditya Brewer,91930,15579,77864,15551,1021
Prince Kirby,86222,69730,73659,69747,946
Gustavo Lester,82631,44399,71967,45219,1003
Hannah Price,84363,96788,37819,96111,889
Amari Stokes,87868,10015,18815,9998,894
Salvador Mcfarland,88654,66426,74170,66088,946
Lilia Waters,87151,38140,19015,42804,1382
Sage Kelly,89928,92951,41008,91511,1003
Jesus Gillespie,91482,26283,76275,25853,1164
Ada Gibbs,92027,79453,78415,78231,826
Emery Gentry,88964,53508,40309,54580,975
Milo David,90008,110641,75747,108008,963
Darion Landry,87134,7187,39219,7239,1078
Cassandra Mcneil,90450,63518,39637,63770,1267
Lindsay Wilkerson,87025,35180,2437,36098,1141
Mateo Love,100155,97890,80583,97012,1227
Marcus Hodges,95584,22136,81312,22016,1382
Sincere Buchanan,89463,77176,74474,75231,946
Leland Scott,94649,52372,38708,50628,1107
Cara Patton,96450,105135,20283,106012,1445
Craig Arias,87490,14501,76103,14071,1646
Moshe Casey,92394,74147,76705,73688,917
Mark Donovan,94224,45913,78725,46257,1439
Kathy Odonnell,95457,99266,20409,97827,1336
Kameron Harper,92566,29146,75501,30218,1015
Braiden Weeks,96060,81948,2460,82642,1319
Ann Moran,96324,60873,80239,60535,1015
Jerimiah Ibarra,93083,112798,39930,117812,1267
Paul Patrick,562,521,20094,499,774
Alyson Fowler,573,68198,90100,65898,1221
Jennifer Pineda,413,29863,42701,28956,1061
Grace Vasquez,1795,85212,20335,83761,1118
Kendal West,1198,14759,4961,14621,1003
Adalynn Powell,1101,85321,51534,79774,929
Adrianna Bowen,1181,47852,83772,48053,906
Henry Sampson,883,95331,39649,94660,785
Elise Everett,1525,7772,80050,8116,1003
Skyla Rose,1852,65491,40532,64774,780
Rey Villanueva,1170,35157,9694,36666,1055
Elyse Pearson,1887,101509,52033,101131,1118
Bentley Wilkinson,2076,20547,2466,20948,1003
Emely Sanford,1761,82304,46550,79000,889
Amaris Mitchell,2196,54087,96111,54672,1153
Aaliyah Dunlap,2019,59950,79361,59525,676
Nora Tucker,3447,3900,5007,3854,688
Leila Dyer,2254,67395,87690,63615,986
Sterling Jones,2300,32186,79189,32117,791
Angel Hudson,2598,96398,21103,93559,946
Kayleigh Cuevas,2632,18253,79390,17782,957
Mario Giles,2902,82694,48162,82453,1296
Katrina Sweeney,2168,47433,5254,54764,1336
Shea Cantu,3000,115580,96129,115196,1130
Soren Logan,3149,11472,76941,10795,539
Heidi Doyle,3040,71434,83222,69701,871
Kailyn Garrett,3504,41685,91201,41829,1164
Roland Newman,3355,101532,48431,102020,705
Harper Hendrix,5730,26100,89113,25761,791
Itzel Camacho,3522,82166,90742,82367,1175
